,row_id,microbusiness_density
4597,28127_2023-02-01,1.5323806290933961
4598,28129_2023-02-01,1.1354071809828739
4599,28131_2023-02-01,1.910349404005883
4600,28133_2023-02-01,0.7732690388185731
4601,28135_2023-02-01,0.5521222272654812
4602,28137_2023-02-01,1.5997573193077532
4603,28139_2023-02-01,1.3820540981224734
4604,28141_2023-02-01,0.9482685259033548
4605,28143_2023-02-01,1.0522608680037524
4606,28145_2023-02-01,2.4351906376498027
4607,28147_2023-02-01,1.9345298384265996
4608,28149_2023-02-01,2.423479866035955
4609,28151_2023-02-01,1.3734345109968746
4610,28153_2023-02-01,0.6661002471908789
4611,28155_2023-02-01,0.6635869847372318
4612,28157_2023-02-01,1.0976783557443093
4613,28159_2023-02-01,1.297771316750732
4614,28161_2023-02-01,1.553579124479767
4615,28163_2023-02-01,0.9937299220620504
4616,29001_2023-02-01,2.5922303076846775
4617,29003_2023-02-01,-277469862.31602097
4618,29005_2023-02-01,5.44096509256851
4619,29007_2023-02-01,1.8015706643654321
4620,29009_2023-02-01,1.6981542330276502
4621,29011_2023-02-01,2.260521738096342
4622,29013_2023-02-01,2.5044514058337337
4623,29015_2023-02-01,1.335330976401421
4624,29017_2023-02-01,1.6377885874513756
4625,29019_2023-02-01,6.7800830225033
4626,29021_2023-02-01,3.1319513821866103
4627,29023_2023-02-01,2.4941171276196794
4628,29025_2023-02-01,7.6618769915935445
4629,29027_2023-02-01,-670510045.4366684
4630,29029_2023-02-01,8.391823120487974
4631,29031_2023-02-01,4.678486751961351
4632,29033_2023-02-01,1.5590542739712536
4633,29035_2023-02-01,1.2115719704475512
4634,29037_2023-02-01,4.496457318442336
4635,29039_2023-02-01,2.949263472941125
4636,29041_2023-02-01,1.5066845861809632
4637,29043_2023-02-01,6.497770211282985
4638,29045_2023-02-01,58996067947.58777
4639,29047_2023-02-01,6.133851593130194
4640,29049_2023-02-01,3.7854472577022653
4641,29051_2023-02-01,4.489564220176933
4642,29053_2023-02-01,1.875251620062767
4643,29055_2023-02-01,-15580755706.717892
4644,29057_2023-02-01,2.400445812320197
4645,29059_2023-02-01,3.995296930471826
4646,29061_2023-02-01,1.79143720578998
4647,29063_2023-02-01,2.2977525559674845
4648,29065_2023-02-01,1.9855557356069267
4649,29067_2023-02-01,0.23984135995721162
4650,29069_2023-02-01,1.3951415430873997
4651,29071_2023-02-01,3.652842441695312
4652,29073_2023-02-01,3.0868190998708247
4653,29075_2023-02-01,1.9238651533134252
4654,29077_2023-02-01,6.713029894633777
4655,29079_2023-02-01,1.8603830012404337
4656,29081_2023-02-01,1.028113787650499
4657,29083_2023-02-01,3.386871008337566
4658,29085_2023-02-01,1.4293113206638268
4659,29087_2023-02-01,1.8909583402910248
4660,29089_2023-02-01,1.6492103313924216
4661,29091_2023-02-01,2.9772609964544516
4662,29093_2023-02-01,1.1677163687778283
4663,29095_2023-02-01,8.024845067305787
4664,29097_2023-02-01,4.572326229591365
4665,29099_2023-02-01,3.1595998366962146
4666,29101_2023-02-01,2.763901023790037
4667,29103_2023-02-01,0.9197647237447013
4668,29105_2023-02-01,3.4194180685186026
4669,29107_2023-02-01,2.816739988233503
4670,29109_2023-02-01,1.9027698386040428
4671,29111_2023-02-01,1.3302918020593408
4672,29113_2023-02-01,2.818669233983317
4673,29115_2023-02-01,2.6928387090682975
4674,29117_2023-02-01,1.7373013933310055
4675,29119_2023-02-01,0.4472225096746194
4676,29121_2023-02-01,2.160799784199112
4677,29123_2023-02-01,2.4060068202929763
4678,29125_2023-02-01,1.481222007384186
4679,29127_2023-02-01,1.1815184084120496
4680,29129_2023-02-01,0.9760824740349823
4681,29131_2023-02-01,2.319145714039248
4682,29133_2023-02-01,1.484601453441158
4683,29135_2023-02-01,1.249696322704165
4684,29137_2023-02-01,1.6652781193811537
4685,29139_2023-02-01,2.340353987584329
4686,29141_2023-02-01,3.3413019372456088
4687,29143_2023-02-01,1.5844366179836464
4688,29145_2023-02-01,1.770579906162591
4689,29147_2023-02-01,1.962986008707703
4690,29149_2023-02-01,2.024847680936225
4691,29151_2023-02-01,1.8625448055204743
4692,29153_2023-02-01,-0.7054462538916582
4693,29155_2023-02-01,0.8383314399810924
4694,29157_2023-02-01,2.137352005405863
4695,29159_2023-02-01,2.563226194931696
4696,29161_2023-02-01,8.843178224816791
4697,29163_2023-02-01,1.378193312460799
4698,29165_2023-02-01,7.541815413958815
4699,29167_2023-02-01,2.778436930100926
4700,29169_2023-02-01,1.4563307616863133
4701,29171_2023-02-01,13.919297000682946
4702,29173_2023-02-01,1.1496892096489373
4703,29175_2023-02-01,2.2898822889783075
4704,29177_2023-02-01,1.7844718126725987
4705,29179_2023-02-01,1.6298119173415375
4706,29181_2023-02-01,0.7910976725288192
4707,29183_2023-02-01,10.33830695561997
4708,29185_2023-02-01,1.3029548451453765
4709,29186_2023-02-01,2.1451249982536007
4710,29187_2023-02-01,2.1682530725007387
4711,29189_2023-02-01,9.652131390489002
4712,29195_2023-02-01,1.959765958608731
4713,29197_2023-02-01,1.4231532353916636
4714,29199_2023-02-01,1.6271655454681282
4715,29201_2023-02-01,2.5968593247304286
4716,29203_2023-02-01,1.94586690282344
4717,29205_2023-02-01,2.283527731902438
4718,29207_2023-02-01,1.861630453869259
4719,29209_2023-02-01,5.919828992160745
4720,29211_2023-02-01,0.7989547519541677
4721,29213_2023-02-01,8.639007516007945
4722,29215_2023-02-01,1.6680856629338816
4723,29217_2023-02-01,2.2506350391400987
4724,29219_2023-02-01,2.772329363039857
4725,29221_2023-02-01,1.5059382701741968
4726,29223_2023-02-01,1.7530949145443366
4727,29225_2023-02-01,2.978889410300868
4728,29227_2023-02-01,1.2239287495380282
4729,29229_2023-02-01,3.684635319898762
4730,29510_2023-02-01,6.727278395191117
4731,30001_2023-02-01,4.024948300236681
4732,30003_2023-02-01,1.658014676227279
4733,30005_2023-02-01,1.9450224638041849
4734,30007_2023-02-01,3.2556921121790916
4735,30009_2023-02-01,7.4300628297137905
4736,30011_2023-02-01,1.0092739517231069
4737,30013_2023-02-01,3.0449314202788713
4738,30015_2023-02-01,2.4441147276128756
4739,30017_2023-02-01,12531109142.64087
4740,30019_2023-02-01,-59457617819.87598
4741,30021_2023-02-01,2.1034011940492645
4742,30023_2023-02-01,1.897042410874664
4743,30025_2023-02-01,1.9945810455724842
4744,30027_2023-02-01,-45070196247.76904
4745,30029_2023-02-01,10.179328713425612
4746,30031_2023-02-01,12.228153876174023
4747,30033_2023-02-01,-0.7336470779304314
4748,30035_2023-02-01,1.6324596691687794
4749,30037_2023-02-01,6.5434904267095275
4750,30039_2023-02-01,82381256943.67993
4751,30041_2023-02-01,3.1001001315753003
4752,30043_2023-02-01,4.3590367499141704
4753,30045_2023-02-01,14.451592982371345
4754,30047_2023-02-01,-42916339897.87084
4755,30049_2023-02-01,6.234555662119847
4756,30051_2023-02-01,1.6543111244210777
4757,30053_2023-02-01,9.766919226354254
4758,30055_2023-02-01,4.556184223977297
4759,30057_2023-02-01,5.76312615209832
4760,30059_2023-02-01,3.7778788072925567
4761,30061_2023-02-01,5.611335792636258
4762,30063_2023-02-01,-16872735366.005371
4763,30065_2023-02-01,2.274537481655111
4764,30067_2023-02-01,18.82553372170816
4765,30069_2023-02-01,3.3915650421820462
4766,30071_2023-02-01,185135574542.02686
4767,30073_2023-02-01,1.808440041753471
4768,30075_2023-02-01,13.34512382303417
4769,30077_2023-02-01,2.164713454525471
4770,30079_2023-02-01,2.4618201166570532
4771,30081_2023-02-01,7.447283468663373
4772,30083_2023-02-01,2.6848346869748667
4773,30085_2023-02-01,-1192602686.9403992
4774,30087_2023-02-01,1.6514146463955175
4775,30089_2023-02-01,4.047050146203944
4776,30091_2023-02-01,1.961843446234832
4777,30093_2023-02-01,854416521542.7932
4778,30095_2023-02-01,4.087493087713246
4779,30097_2023-02-01,6.195517764462588
4780,30099_2023-02-01,3.6212009998862653
4781,30101_2023-02-01,1.641833309224699
4782,30103_2023-02-01,1.5935048032126122
4783,30105_2023-02-01,1.9196894895959338
4784,30107_2023-02-01,3.3306946811568867
4785,30109_2023-02-01,-17304252731.770996
4786,30111_2023-02-01,5.4566657366546405
4787,31001_2023-02-01,2.532127939608732
4788,31003_2023-02-01,18454318565.455933
4789,31005_2023-02-01,11.839831719130274
4790,31007_2023-02-01,0.7630158944674461
4791,31009_2023-02-01,-0.8558301370458388
4792,31011_2023-02-01,5.956748867984615
4793,31013_2023-02-01,2.16310478511762
4794,31015_2023-02-01,0.4603271722233462
4795,31017_2023-02-01,2.630824650744553
4796,31019_2023-02-01,4.467991251139672
4797,31021_2023-02-01,3.9517494194461933
4798,31023_2023-02-01,1.1993931042906878
4799,31025_2023-02-01,3.594028912750222
4800,31027_2023-02-01,1.9786494407597697
4801,31029_2023-02-01,3.7474057990802345
4802,31031_2023-02-01,2.93230509129435
4803,31033_2023-02-01,-58706100035.82544
4804,31035_2023-02-01,2.8929662418063344
4805,31037_2023-02-01,224247562808.59216
4806,31039_2023-02-01,3.0989726811996166
4807,31041_2023-02-01,2.2222794500240632
4808,31043_2023-02-01,122419396282.37134
4809,31045_2023-02-01,2.3342635498281465
4810,31047_2023-02-01,2.4362981191016155
4811,31049_2023-02-01,4.146272128128318
4812,31051_2023-02-01,1.6188418837641945
4813,31053_2023-02-01,2.9148610285797156
4814,31055_2023-02-01,12.21585548828266
4815,31057_2023-02-01,0.8946789225139007
4816,31059_2023-02-01,2.045664512644659
4817,31061_2023-02-01,2.4879277684595786
4818,31063_2023-02-01,1.4735117350798297
4819,31065_2023-02-01,2.9220899878356956
4820,31067_2023-02-01,1.3992127897594977
4821,31069_2023-02-01,1.1173618172751738
4822,31071_2023-02-01,4.343678284005779
4823,31073_2023-02-01,1.838331832122801
4824,31075_2023-02-01,4.985084152439526
4825,31077_2023-02-01,0.6274128459039673
4826,31079_2023-02-01,2.702806600309379
4827,31081_2023-02-01,3.06954667678413
4828,31083_2023-02-01,11058383942.77835
4829,31085_2023-02-01,-0.20872074993514644
4830,31087_2023-02-01,1.403635721249314
4831,31089_2023-02-01,-8674561789.385864
4832,31091_2023-02-01,1.626268548479092
4833,31093_2023-02-01,1.609235729913282
4834,31095_2023-02-01,1.2817251579499818
4835,31097_2023-02-01,1.4999777012455606
4836,31099_2023-02-01,1.9013889760915879
4837,31101_2023-02-01,-1487177941.1625977
4838,31103_2023-02-01,-2.2466814975012817
4839,31105_2023-02-01,2.132476571193804
4840,31107_2023-02-01,1.5244030157305737
4841,31109_2023-02-01,6.334526170226525
4842,31111_2023-02-01,2.5040156610435806
4843,31113_2023-02-01,1.7597408473210994
4844,31115_2023-02-01,0.04883089264999407
4845,31119_2023-02-01,4.488369309102475
4846,31121_2023-02-01,3.9746177229400477
4847,31123_2023-02-01,1.6059922356981446
4848,31125_2023-02-01,1.299158287374902
4849,31127_2023-02-01,2.3411070804862417
4850,31129_2023-02-01,1.4819031414465487
4851,31131_2023-02-01,1.701971764841559
4852,31133_2023-02-01,1.2770392845428713
4853,31135_2023-02-01,2.230938443306698
4854,31137_2023-02-01,2.2581939392802823
4855,31139_2023-02-01,1.9956715381242764
4856,31141_2023-02-01,2.074588276179044
4857,31143_2023-02-01,1.5201895294723675
4858,31145_2023-02-01,4.043447820594375
4859,31147_2023-02-01,1.5695736897673997
4860,31149_2023-02-01,1.6948998652598224
4861,31151_2023-02-01,1.912271096957397
4862,31153_2023-02-01,5.085134122404888
4863,31155_2023-02-01,4.591734528317666
4864,31157_2023-02-01,2.7008146755010722
4865,31159_2023-02-01,1.6639956322610416
4866,31161_2023-02-01,1.4463432524758204
4867,31163_2023-02-01,24.2041998293638
4868,31165_2023-02-01,0.47531606384029346
4869,31167_2023-02-01,0.872285763741832
4870,31169_2023-02-01,1.934015060795213
4871,31171_2023-02-01,1.902119776491363
4872,31173_2023-02-01,0.7467840458052013
4873,31175_2023-02-01,1.218148327102865
4874,31177_2023-02-01,3.253503615520877
4875,31179_2023-02-01,55849284840.710205
4876,31181_2023-02-01,3.39389518545043
4877,31183_2023-02-01,0.03755849984377413
4878,31185_2023-02-01,-0.00011535527909245502
4879,32001_2023-02-01,3.1267952970931
4880,32003_2023-02-01,20.848597310925243
4881,32005_2023-02-01,21.14830155321677
4882,32007_2023-02-01,2.799514638087807
4883,32009_2023-02-01,3.621998215726295
4884,32011_2023-02-01,6.671230749645071
4885,32013_2023-02-01,2.1259661543073074
4886,32015_2023-02-01,1.855389180610755
4887,32017_2023-02-01,452.5912106235604
4888,32019_2023-02-01,3.534372607713052
4889,32021_2023-02-01,0.5802246209501707
4890,32023_2023-02-01,5.266069780496338
4891,32027_2023-02-01,1.3458700754902466
4892,32029_2023-02-01,5.4454351298730845
4893,32031_2023-02-01,10.164414138083314
4894,32033_2023-02-01,1.5984690392647274
4895,32510_2023-02-01,-4.453198478607646
4896,33001_2023-02-01,6.997275296591635
4897,33003_2023-02-01,7.843984397629251
4898,33005_2023-02-01,5.606278398990888
4899,33007_2023-02-01,2.9254458910751113
4900,33009_2023-02-01,6.454483696955522
4901,33011_2023-02-01,6.963624415651566
4902,33013_2023-02-01,6.3864840481913
4903,33015_2023-02-01,9.836552494556292
4904,33017_2023-02-01,6.292381217480832
4905,33019_2023-02-01,4.761031748558937
4906,34001_2023-02-01,5.395593535805022
4907,34003_2023-02-01,16.174818943347162
4908,34005_2023-02-01,11.929974877574171
4909,34007_2023-02-01,6.719272191691632
4910,34009_2023-02-01,7.306605267383102
4911,34011_2023-02-01,2.988022750503509
4912,34013_2023-02-01,-298714889.9789344
4913,34015_2023-02-01,4.918481305552465
4914,34017_2023-02-01,9.39381557149028
4915,34019_2023-02-01,18839538507.220764
4916,34021_2023-02-01,7.641485452907737
4917,34023_2023-02-01,-601203269.7689896
4918,34025_2023-02-01,10.059074567665064
4919,34027_2023-02-01,11.751996236246157
4920,34029_2023-02-01,6.427930991640466
4921,34031_2023-02-01,-155901789.01889753
4922,34033_2023-02-01,3.8354877930242166
4923,34035_2023-02-01,13057612526.76419
4924,34037_2023-02-01,6.371988453889724
4925,34039_2023-02-01,4678283865.201843
4926,34041_2023-02-01,1009748071.4318848
4927,35001_2023-02-01,6.1378386149945685
4928,35003_2023-02-01,9.146804818247862
4929,35005_2023-02-01,1.3023924680024468
4930,35006_2023-02-01,0.9354981965965043
4931,35007_2023-02-01,4.831710963117605
4932,35009_2023-02-01,1.9545646284857856
4933,35011_2023-02-01,3.2746320252114867
4934,35013_2023-02-01,729795793.8326416
4935,35015_2023-02-01,2.063751364008326
4936,35017_2023-02-01,3.3802125525446662
4937,35019_2023-02-01,1.4370897487140892
4938,35021_2023-02-01,6.349095381206357
4939,35023_2023-02-01,2.275387903925489
4940,35025_2023-02-01,1.632451928434512
4941,35027_2023-02-01,5.821218405903281
4942,35028_2023-02-01,4.742462541509973
4943,35029_2023-02-01,2.139509669230124
4944,35031_2023-02-01,1.1331486380635774
4945,35033_2023-02-01,2.2043070951214037
4946,35035_2023-02-01,0.7485591244109031
4947,35037_2023-02-01,1.8568168031130274
4948,35039_2023-02-01,2.6647814174264375
4949,35041_2023-02-01,1.6600985255509053
4950,35043_2023-02-01,5.374742326089122
4951,35045_2023-02-01,2.166534371727198
4952,35047_2023-02-01,1.4005409325312845
4953,35049_2023-02-01,11.899343770931816
4954,35051_2023-02-01,3.4139260827454097
4955,35053_2023-02-01,3.8573217447289068
4956,35055_2023-02-01,8.900397101982822
4957,35057_2023-02-01,3.402139144497002
4958,35059_2023-02-01,1.4578416383110355
4959,35061_2023-02-01,2.480298543700188
4960,36001_2023-02-01,7.178993420113059
4961,36003_2023-02-01,2.3792018472202328
4962,36005_2023-02-01,4.136821039038324
4963,36007_2023-02-01,4.789195017244234
4964,36009_2023-02-01,3.7257664922934612
4965,36011_2023-02-01,2.92855502506048
4966,36013_2023-02-01,3.5484967147564257
4967,36015_2023-02-01,3.063506524792704
4968,36017_2023-02-01,3.074432187438968
4969,36019_2023-02-01,2.5760544475677225
4970,36021_2023-02-01,7.262876901696479
4971,36023_2023-02-01,2.781169663616379
4972,36025_2023-02-01,4.531621810154322
4973,36027_2023-02-01,5.518679476756461
4974,36029_2023-02-01,5.853469207978128
4975,36031_2023-02-01,4.599152028987417
4976,36033_2023-02-01,2.220901602542331
4977,36035_2023-02-01,1.841580923390076
4978,36037_2023-02-01,3.5708089913277097
4979,36039_2023-02-01,4.6260461433390425
4980,36041_2023-02-01,4.70474638216089
4981,36043_2023-02-01,2.3644590561650247
4982,36045_2023-02-01,3.1157901475859706
4983,36047_2023-02-01,54215578.26010132
4984,36049_2023-02-01,2.3491647471460255
4985,36051_2023-02-01,2.911492181974526
4986,36053_2023-02-01,5.734463253986803
4987,36055_2023-02-01,6.383178694276923
4988,36057_2023-02-01,3.0308783373178616
4989,36059_2023-02-01,12.304505362001748
4990,36061_2023-02-01,32.41240765464286
4991,36063_2023-02-01,2.931114280457926
4992,36065_2023-02-01,3.733781666047448
4993,36067_2023-02-01,5.82440913930866
4994,36069_2023-02-01,5.577476424567605
4995,36071_2023-02-01,6.314046102809744
4996,36073_2023-02-01,2.4190721377573308
4997,36075_2023-02-01,2.417295076875619
4998,36077_2023-02-01,3.818180497562949
4999,36079_2023-02-01,7.4106958229072575
5000,36081_2023-02-01,1537606220.2433472
5001,36083_2023-02-01,3.8773179987910744
5002,36085_2023-02-01,8.043720312130962
5003,36087_2023-02-01,9.403683912553891
5004,36089_2023-02-01,1.811841931776014
5005,36091_2023-02-01,6.699483033984222
5006,36093_2023-02-01,-2321786425.0259323
5007,36095_2023-02-01,3.0252036479852293
5008,36097_2023-02-01,6.207710666121379
5009,36099_2023-02-01,3.214413459213568
5010,36101_2023-02-01,3.259903324157193
5011,36103_2023-02-01,10.616113545966575
5012,36105_2023-02-01,4.0936177423685915
5013,36107_2023-02-01,4.712644225277831
5014,36109_2023-02-01,-799563644.8059998
5015,36111_2023-02-01,8.32324829500936
5016,36113_2023-02-01,9.702791800086002
5017,36115_2023-02-01,2.7467266771054994
5018,36117_2023-02-01,3.4027920225537693
5019,36119_2023-02-01,11.370187570311739
5020,36121_2023-02-01,1.892143122857572
5021,36123_2023-02-01,3.245892695081068
5022,37001_2023-02-01,4.411280451855864
5023,37003_2023-02-01,1.5387968127804679
5024,37005_2023-02-01,4.076271104435112
5025,37007_2023-02-01,1.237499262286633
5026,37009_2023-02-01,4.997131872665968
5027,37011_2023-02-01,5.880689851819302
5028,37013_2023-02-01,3.0935572060006367
5029,37015_2023-02-01,1.411800973458392
5030,37017_2023-02-01,1.4509267171262223
5031,37019_2023-02-01,6.112015006200834
5032,37021_2023-02-01,11.049802184378844
5033,37023_2023-02-01,2.173592541032159
5034,37025_2023-02-01,6.885853058776799
5035,37027_2023-02-01,2.617365805587477
5036,37029_2023-02-01,1.5710658893783105
5037,37031_2023-02-01,6.043859460658368
5038,37033_2023-02-01,1.6996691936366324
5039,37035_2023-02-01,6.344376920536186
5040,37037_2023-02-01,3.339886123115855
5041,37039_2023-02-01,3.4667557856125075
5042,37041_2023-02-01,2.3489758383597703
5043,37043_2023-02-01,4.457456536305241
5044,37045_2023-02-01,3.089103019051281
5045,37047_2023-02-01,1.851112256005844
5046,37049_2023-02-01,3.6562935397931287
5047,37051_2023-02-01,3.7965660634660536
5048,37053_2023-02-01,2711216197.4763565
5049,37055_2023-02-01,13.156511024548157
5050,37057_2023-02-01,1.967324481728968
5051,37059_2023-02-01,4.682010656554832
5052,37061_2023-02-01,1.1766273055682561
5053,37063_2023-02-01,6.438698540776734
5054,37065_2023-02-01,1.4833605153282208
5055,37067_2023-02-01,5.264735752452722
5056,37069_2023-02-01,3.7826430155262933
5057,37071_2023-02-01,4.885017405086877
5058,37073_2023-02-01,1.4549161363356924
5059,37075_2023-02-01,2.4867239371420387
5060,37077_2023-02-01,2.261873879156791
5061,37079_2023-02-01,1.7986441617240079
5062,37081_2023-02-01,7.025137644329249
5063,37083_2023-02-01,0.5917879370743293
5064,37085_2023-02-01,2.906947179355891
5065,37087_2023-02-01,5.036996505858368
5066,37089_2023-02-01,5.9416504761328195
5067,37091_2023-02-01,0.9973310732067242
5068,37093_2023-02-01,2.5682541531304475
5069,37095_2023-02-01,3.561767972939765
5070,37097_2023-02-01,8.045719452965377
5071,37099_2023-02-01,4.477046893967515
5072,37101_2023-02-01,3.7226001720228012
5073,37103_2023-02-01,65969541597.44812
5074,37105_2023-02-01,6.101622476015492
5075,37107_2023-02-01,2.2324187617576907
5076,37109_2023-02-01,5.156525066308614
5077,37111_2023-02-01,2.970997799718496
5078,37113_2023-02-01,6.685498433919506
5079,37115_2023-02-01,5.35741987237097
5080,37117_2023-02-01,1.141082256692569
5081,37119_2023-02-01,11.62305769737938
5082,37121_2023-02-01,3.2227051655179073
5083,37123_2023-02-01,1.6311582219018952
5084,37125_2023-02-01,6.533255702528017
5085,37127_2023-02-01,3.453861186637969
5086,37129_2023-02-01,9.919315822891011
5087,37131_2023-02-01,0.8358469401723276
5088,37133_2023-02-01,3.2990594962538746
5089,37135_2023-02-01,8.800553013043555
5090,37137_2023-02-01,2.1575598880075852
5091,37139_2023-02-01,2.1199650591358052
5092,37141_2023-02-01,3.4448041626366575
5093,37143_2023-02-01,2.01590118497113
5094,37145_2023-02-01,2.1588677781022585
5095,37147_2023-02-01,4.1539157035047545
5096,37149_2023-02-01,5.895227988147264
5097,37151_2023-02-01,2.9064558374528495
5098,37153_2023-02-01,1.2356527590799797
5099,37155_2023-02-01,1.2544560588639468
5100,37157_2023-02-01,1.8977350135064492
5101,37159_2023-02-01,4.127792788716487
5102,37161_2023-02-01,3.212765401588791
5103,37163_2023-02-01,1.1236351925951027
5104,37165_2023-02-01,1.1544989192794015
5105,37167_2023-02-01,5.234099333183263
5106,37169_2023-02-01,2.1359176634486907
5107,37171_2023-02-01,2.7190370718796952
5108,37173_2023-02-01,5.038738976049883
5109,37175_2023-02-01,1040726209392.7344
5110,37177_2023-02-01,0.7710313086840965
5111,37179_2023-02-01,8.001862692282442
5112,37181_2023-02-01,2.1104678218774993
5113,37183_2023-02-01,11.885733201703339
5114,37185_2023-02-01,1.537885607640174
5115,37187_2023-02-01,1.2866476220238816
5116,37189_2023-02-01,6.92280337741888
5117,37191_2023-02-01,2.079900367112235
5118,37193_2023-02-01,2.2671808392222736
5119,37195_2023-02-01,2.6943766148949773
5120,37197_2023-02-01,2.2554026753340786
5121,37199_2023-02-01,3.507589475687917
5122,38001_2023-02-01,2.2647271220150618
5123,38003_2023-02-01,2.181409470899458
5124,38005_2023-02-01,0.6555221167707495
5125,38007_2023-02-01,11.41674333181529
5126,38009_2023-02-01,2.4321262709248654
5127,38011_2023-02-01,2.2112021392963634
5128,38013_2023-02-01,1.5286950310311591
5129,38015_2023-02-01,4.660807350993386
5130,38017_2023-02-01,6.4523931059258395
5131,38019_2023-02-01,-351007385.35095215
5132,38021_2023-02-01,3.8578069321305684
5133,38023_2023-02-01,2.6166052990297697
5134,38025_2023-02-01,1.8809383491356408
5135,38027_2023-02-01,0.4417907368529619
5136,38029_2023-02-01,2.090708224493345
5137,38031_2023-02-01,1.2605774924271849
5138,38033_2023-02-01,2.0752367449993514
5139,38035_2023-02-01,3.7742585231793986
5140,38037_2023-02-01,1.2105719353483417
5141,38039_2023-02-01,1.2322472764836956
5142,38041_2023-02-01,1.348082775214511
5143,38043_2023-02-01,9.136082088734303
5144,38045_2023-02-01,1.0610318532403156
5145,38047_2023-02-01,0.5368885735937394
5146,38049_2023-02-01,1.2341964975928947
5147,38051_2023-02-01,2.0356611401469085
5148,38053_2023-02-01,5.583369207941232
5149,38055_2023-02-01,1.938802927313223
5150,38057_2023-02-01,2.2526488381366363
5151,38059_2023-02-01,3.0854971098611306
5152,38061_2023-02-01,3.4859903646660495
5153,38063_2023-02-01,1.3106854400071946
5154,38065_2023-02-01,1.063077466529311
5155,38067_2023-02-01,2.1956635240578066
5156,38069_2023-02-01,1.5254642027174414
5157,38071_2023-02-01,2.218095669517541
5158,38073_2023-02-01,2.8511233611161053
5159,38075_2023-02-01,1.138730122514403
5160,38077_2023-02-01,2.6538971222035252
5161,38079_2023-02-01,0.37037181104063865
5162,38081_2023-02-01,0.7657433382726158
5163,38083_2023-02-01,1.3105549896280833
5164,38085_2023-02-01,0.8990562440840559
5165,38087_2023-02-01,1.257804848231858
5166,38089_2023-02-01,3.5102063512891335
5167,38091_2023-02-01,-150483546694.6239
5168,38093_2023-02-01,2.760618433835365
5169,38095_2023-02-01,1.0965203575475428
5170,38097_2023-02-01,3.328939745184341
5171,38099_2023-02-01,0.4173488859947341
5172,38101_2023-02-01,17.883047051375627
5173,38103_2023-02-01,1.689773163609988
5174,38105_2023-02-01,5.404588260074475
5175,39001_2023-02-01,1.8149921920989347
5176,39003_2023-02-01,2.8019772276606525
5177,39005_2023-02-01,2.962311509304638
5178,39007_2023-02-01,2.1651951480615015
5179,39009_2023-02-01,4.262139458968607
5180,39011_2023-02-01,2.8584462669882473
5181,39013_2023-02-01,1.8054094291327867
5182,39015_2023-02-01,1.4833487833239083
5183,39017_2023-02-01,4.278260670983836
5184,39019_2023-02-01,1.579204493859963
5185,39021_2023-02-01,2.483980652925834
5186,39023_2023-02-01,2.4633923472955126
5187,39025_2023-02-01,2.67252046837077
5188,39027_2023-02-01,2.827687843647184
5189,39029_2023-02-01,2.4735769303666655
5190,39031_2023-02-01,1.7208602797267287
5191,39033_2023-02-01,1.9631420037482625
5192,39035_2023-02-01,7.523325825576356
5193,39037_2023-02-01,1.9014492395753866
5194,39039_2023-02-01,2.5772901548188236
5195,39041_2023-02-01,9.44367444526894
5196,39043_2023-02-01,4.046922973381023
5197,39045_2023-02-01,623362746.7657318
5198,39047_2023-02-01,1.4982667935193277
5199,39049_2023-02-01,7.038356244066801
5200,39051_2023-02-01,3.2587555325015543
5201,39053_2023-02-01,1.6438129634225365
5202,39055_2023-02-01,6.694395974324795
5203,39057_2023-02-01,-410887530.5308132
5204,39059_2023-02-01,-2636929654.297578
5205,39061_2023-02-01,6.969234867567465
5206,39063_2023-02-01,5.947679570368145
5207,39065_2023-02-01,1.3603333554710189
5208,39067_2023-02-01,1.9094611659496419
5209,39069_2023-02-01,2.67536858686111
5210,39071_2023-02-01,1.916437703454901
5211,39073_2023-02-01,3.652647317891363
5212,39075_2023-02-01,3.8512336795652953
5213,39077_2023-02-01,1.9316584970661423
5214,39079_2023-02-01,1.5661705283999932
5215,39081_2023-02-01,1.7347047164101443
5216,39083_2023-02-01,3.417182990286129
5217,39085_2023-02-01,4.913591504424943
5218,39087_2023-02-01,-0.7225763562854226
5219,39089_2023-02-01,3.9277834332572708
5220,39091_2023-02-01,3.008359781843337
5221,39093_2023-02-01,10527948165.992676
5222,39095_2023-02-01,4.6609367016646726
5223,39097_2023-02-01,1.9217634541910122
5224,39099_2023-02-01,3.7463541523934323
5225,39101_2023-02-01,1.554128324226948
5226,39103_2023-02-01,5.4188796164175965
5227,39105_2023-02-01,1.3492143339058056
5228,39107_2023-02-01,2.161140706141728
5229,39109_2023-02-01,4.309026091857859
5230,39111_2023-02-01,0.7947104271237335
5231,39113_2023-02-01,7.7063054141914265
5232,39115_2023-02-01,0.8589608115509314
5233,39117_2023-02-01,1.8085191718236757
5234,39119_2023-02-01,2.255882141305209
5235,39121_2023-02-01,0.951839044497848
5236,39123_2023-02-01,3.418085603629997
5237,39125_2023-02-01,1.2933274040914295
5238,39127_2023-02-01,1.2977406476495217
5239,39129_2023-02-01,2.7687886898885505
5240,39131_2023-02-01,0.1781408436591021
5241,39133_2023-02-01,4.358257489204696
5242,39135_2023-02-01,2.7638168675085497
5243,39137_2023-02-01,1.6624004736367413
5244,39139_2023-02-01,3.587499005996803
5245,39141_2023-02-01,1.9793048236565047
